state,Moisture,Vol,Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Total Sulfur,Sulfate S,Pyr S,Org S,Hocbtu
Virginia,2.5,27.6,2.9,5.2,82.5,1.4,7.1,0.9,0.01,0.19,0.65,14720
Virginia,2.9,35.1,2.8,5.5,81.7,1.5,7.6,0.9,0.04,0.22,0.68,14490
Virginia,3.6,21.4,10.8,5.1,73.7,1.4,8,0.9,0.05,0.19,0.7,12966
Virginia,2.3,33,8.4,5.3,75.8,1.5,8.1,0.9,0.02,0.23,0.68,13600
Virginia,3.9,30.3,5.1,5.5,78.8,1.7,8.1,0.9,0,0,0.8,14064
Virginia,4.1,30.2,7.6,5.5,76.2,1.6,8.2,0.9,0.17,0.28,0.47,13590
Virginia,2.2,35.9,8.7,5.4,75,1.7,8.3,0.9,0.01,0.14,0.76,13529
Virginia,4,34.6,3.6,5.8,79.7,1.7,8.3,0.9,0.01,0.24,0.62,14262
Virginia,3.9,34.4,6.3,5.4,77.2,1.4,8.8,0.9,0.01,0.31,0.62,13733
Virginia,3.8,33.7,2.3,5.3,80.6,1.6,9.4,0.9,0.01,0.16,0.7,14418
Virginia,4.3,35.8,2.9,5.7,79.7,1.1,9.7,0.9,0.02,0.22,0.62,14290
Virginia,8.1,25.8,6.6,4.8,72.4,1.2,14.1,0.9,0.01,0.16,0.77,12500
Virginia,11,28.2,6.7,5.5,68.9,1.4,16.6,0.9,0.02,0.23,0.65,12010
Virginia,4.24,30.88,6.43,5.3,77.43,1.58,8.37,0.89,0.05,0.12,0.72,13802
Virginia,1.99,34.36,4.22,5.33,81.18,1.39,7,0.88,0.01,0.4,0.47,14440
Virginia,2.73,32.45,6.56,5.47,75.99,1.67,9.41,0.87,0.02,0.2,0.63,13952
Virginia,0.94,25.1,20.83,4.08,68.94,1.03,4.26,0.86,0.01,0.42,0.43,12029
Virginia,1.92,37,6.59,5.36,77.77,1.75,7.67,0.86,0.01,0.21,0.64,13778
Virginia,1.84,31.95,8.82,5.19,76.92,1.65,6.57,0.85,0.11,0.14,0.6,13719
Virginia,3.64,31.19,9.33,5.09,74.42,1.44,8.74,0.85,0.01,0.18,0.68,13255
Virginia,1.14,18.81,10.02,4.16,79.69,1.14,4.15,0.84,0.04,0.28,0.52,13894
Virginia,1.34,38.8,16.87,4.69,70.62,1.41,5.52,0.84,0.01,0.2,0.61,12589
Virginia,2.7,34.09,7.42,5.26,76.76,2.38,7.34,0.84,0.05,0.21,0.58,13723
Virginia,1.44,29.04,7.11,5.06,80.02,1.34,5.64,0.83,0.1,0.06,0.67,14394
Virginia,1.37,37.85,2.47,5.5,83.44,1.46,6.3,0.83,0.02,0.02,0.79,14916
Virginia,1.12,33.07,7.72,5.27,78.09,1.67,6.42,0.83,0.05,0.03,0.75,14059
Virginia,1.1,34.01,11.54,4.82,74.65,1.39,6.77,0.83,0.01,0.09,0.73,13293
Virginia,1.8,31.73,8.82,5.09,76.98,1.49,6.79,0.83,0.09,0.2,0.54,13674
Virginia,2.1,32.43,3.31,5.39,81.8,1.64,7.03,0.83,0.06,0.08,0.69,14523
Virginia,2.4,31.07,4.31,5.22,81.76,1.61,6.28,0.82,0.03,0.19,0.6,14541
Virginia,1.88,33.15,3.48,5.33,82.06,1.67,6.64,0.82,0.05,0.11,0.66,14618
Virginia,3.18,33.04,3.19,5.35,80.99,1.68,7.97,0.82,0.01,0.16,0.65,14453
Virginia,0.9,26.2,15.3,4.6,73.8,1,4.4,0.8,0.01,0.36,0.47,12997
Virginia,1.1,30.9,5.9,5.1,81.5,1.3,5.4,0.8,0.01,0.18,0.58,14390
Virginia,1.9,28,3,5.2,84.1,1.4,5.5,0.8,0,0.35,0.46,14790
Virginia,1.6,30,15.3,4.8,72,1.4,5.6,0.8,0.01,0.22,0.61,12852
Virginia,1.59,31.93,4.68,5.3,81.94,1.67,5.61,0.8,0.05,0.13,0.62,14555
Virginia,1.8,24,3.4,4.9,83.8,1.4,5.7,0.8,0.02,0.19,0.62,14840
Virginia,2.5,18.7,30.9,3.8,57.7,1,5.8,0.8,0.01,0.36,0.43,10069
Virginia,3.41,25.28,4.34,5.17,82.08,1.6,6.01,0.8,0.06,0.16,0.58,14466
Virginia,2.4,30.5,7.1,5.4,78.8,1.5,6.3,0.8,0.01,0.07,0.72,14077
Virginia,2.4,27.9,19.3,4.8,67.2,1.4,6.5,0.8,0.02,0.48,0.28,11970
Virginia,2.8,26.8,4.3,5.1,82,1.2,6.6,0.8,0.13,0.11,0.55,14430
Virginia,3.3,25.6,15.4,4.6,70.7,1.2,7.2,0.8,0.01,0.17,0.65,12511
Virginia,3.3,33.2,6.4,5.6,78.5,1.6,7.2,0.8,0.01,0.23,0.53,13936
Virginia,2.3,30.4,6.2,4.9,79.3,1.5,7.2,0.8,0.01,0.2,0.6,14161
Virginia,2.2,36.4,5,5.2,80.2,1.5,7.3,0.8,0.01,0.14,0.66,14260
Virginia,1.79,33.09,2.84,5.27,82.17,1.53,7.39,0.8,0.01,0.15,0.64,14729
Virginia,2,32.3,16.1,4.9,69.3,1.5,7.4,0.8,0.01,0.2,0.58,12326
Virginia,4.3,17.9,9.8,4.5,76.2,1.3,7.4,0.8,0,0.03,0.76,13160
Virginia,2.7,31.3,4.7,5.3,80.2,1.6,7.4,0.8,0.01,0.22,0.57,14284
Virginia,2.9,29.9,9,5.4,75.5,1.5,7.6,0.8,0.31,0.28,0.26,13510
Virginia,3.8,32.2,6.5,5.9,77.8,1.5,7.6,0.8,0.01,0.09,0.66,13924
Virginia,3.9,33.7,4.7,5.5,79,1.8,8.2,0.8,0.02,0.19,0.62,14138
Virginia,3.3,31.8,16,4.9,68.2,1.3,8.8,0.8,0.01,0.23,0.61,12129
Virginia,3.8,33.4,11,5.4,72.5,1.4,8.8,0.8,0.01,0.16,0.64,12987
Virginia,3,31.7,9.9,5,74.1,1.4,8.8,0.8,0,0.3,0.5,13127
Virginia,4,32.1,5.4,5.5,77.6,1.6,9,0.8,0.04,0.07,0.67,13820
Virginia,3.6,36.8,5.7,5.7,77.2,1.6,9,0.8,0,0.07,0.74,13877
Virginia,3.6,30.8,17,4.8,66.8,1.4,9.1,0.8,0.01,0.23,0.61,11853
Virginia,2.3,36.3,10,5,73.6,1.5,9.1,0.8,0.02,0.08,0.66,13184
Virginia,3.6,33.3,9.3,5.1,73.7,1.4,9.6,0.8,0.01,0.19,0.64,13089
Virginia,1.82,31.72,4.76,5.28,81.43,1.38,6.36,0.79,0.07,0.04,0.68,14370
Virginia,2.09,33.28,3.39,5.39,81.44,1.52,7.47,0.79,0.07,0.17,0.55,14427
Virginia,2.87,36.32,4.29,5.4,78.9,1.59,9.03,0.79,0,0.09,0.7,14030
Virginia,1.82,28.69,9.85,4.91,76.8,1.52,6.14,0.78,0.1,0.06,0.62,13543
Virginia,1.18,34.21,4.44,5.13,81.02,1.82,6.81,0.78,0.05,0.09,0.64,14566
Virginia,1.65,32.52,7.94,5.06,77.46,1.39,7.37,0.78,0.03,0.15,0.6,13707
Virginia,2.17,30.23,5.82,4.59,79.89,1.53,7.39,0.78,0.06,0.12,0.6,14135
Virginia,2.36,28.96,17.82,4.68,67.93,1.38,7.41,0.78,0.07,0.1,0.61,12220
Virginia,1.41,29.24,17.32,4.63,69.49,1.41,6.38,0.77,0.05,0.09,0.63,12375
Virginia,2.82,29.51,5.31,5.21,80.72,1.4,6.59,0.77,0,0.24,0.53,14337
Virginia,1.59,32.66,8,5.08,77.16,1.57,7.42,0.77,0.06,0.09,0.62,13682
Virginia,1.15,37.26,3.32,5.41,82.47,1.46,6.58,0.76,0.03,0.09,0.64,14741
Virginia,2.77,35.15,2.68,5.35,80.93,1.39,8.89,0.76,0.03,0.14,0.59,14325
Virginia,1.75,30.62,6.22,5.11,80.26,1.46,6.16,0.75,0.03,0.05,0.66,14182
Virginia,2.35,29.6,17.55,4.68,68.86,1.26,6.85,0.75,0,0.15,0.58,12159
Virginia,2.32,28.88,16.02,4.87,69.98,1.53,6.85,0.75,0.11,0.16,0.48,12627
Virginia,1.27,24.12,5.54,4.89,82.75,1.55,4.53,0.74,0.03,0.16,0.55,14593
Virginia,3.1,25.23,4.68,5.03,81.59,1.54,6.42,0.74,0.03,0.11,0.6,14422
Virginia,2.56,31.96,6.94,5.3,79.02,1.5,6.48,0.74,0.02,0.19,0.54,14080
Virginia,1.38,20.76,22.57,4.1,64.56,1.19,6.84,0.74,0.05,0.24,0.45,11698
Virginia,1.53,33.69,3.86,5.17,81.47,1.8,6.96,0.74,0.08,0.06,0.6,14531
Virginia,2.2,33.34,8.86,5.07,76.32,1.4,7.6,0.74,0.01,0.13,0.57,13516
Virginia,3.79,34.83,4.93,5.26,77.06,1.43,10.58,0.74,0.02,0.12,0.6,13870
Virginia,1.54,24.89,13.81,4.62,73.86,1.23,5.75,0.73,0.11,0.03,0.59,13003
Virginia,1.67,32.64,4.23,5.26,80.71,1.69,7.34,0.73,0.07,0.04,0.61,14365
Virginia,2.6,35.16,8.85,5.13,75.7,1.18,8.41,0.73,0.01,0.23,0.49,13371
Virginia,2.68,38.17,2.89,5.55,80.54,1.73,8.56,0.73,0.01,0.03,0.69,14315
Virginia,2.03,30.59,4.12,5.24,83,1.57,5.35,0.72,0.03,0.04,0.65,14661
Virginia,2.47,27.24,4.83,5.15,80.64,1.67,6.96,0.72,0.06,0.07,0.58,14262
Virginia,2.36,30.26,4.32,5.18,80.75,1.62,7.41,0.72,0.03,0.12,0.57,14390
Virginia,2.14,30.89,5.17,5.05,79.93,1.65,7.48,0.72,0.01,0.1,0.61,14075
Virginia,1.35,35.74,7.99,5.22,77.89,1.47,6.72,0.71,0.01,0.06,0.64,13905
Virginia,2.79,28.38,6.91,5.03,78.86,1.48,7.01,0.71,0.14,0.1,0.47,13943
Virginia,1.85,31.65,13.9,4.71,71.81,1.56,7.31,0.71,0.04,0.14,0.53,12767
Virginia,2.07,28.42,24.38,4.32,60.72,1.13,8.74,0.71,0.05,0.1,0.56,10790
Virginia,1.24,18.25,12.2,3.99,78.73,1.09,3.29,0.7,0.02,0.19,0.49,13520
Virginia,2,19.4,8.6,4.5,80.3,1.4,4.5,0.7,0.04,0.22,0.46,13930
Virginia,2,21.7,8.4,4.7,80.5,1.2,4.5,0.7,0,0,0,14056
Virginia,2,26.6,4.1,5,83.8,1.3,5.1,0.7,0.02,0.22,0.41,14690
Virginia,2.6,24.9,9.4,4.7,78.4,1.5,5.2,0.7,0.01,0.07,0.64,13591
Virginia,1.2,31.2,9.4,5.1,78,1.4,5.4,0.7,0.01,0.17,0.52,13780
Virginia,2.3,23.4,7.2,4.7,80.6,1.4,5.4,0.7,0,0.12,0.59,14170
Virginia,3.4,26.5,3.6,5.2,83.4,1.3,5.8,0.7,0.03,0.34,0.31,14630
Virginia,2.5,25.3,19.3,4.5,68.1,1.3,6.1,0.7,0.02,0.15,0.56,12095
Virginia,2.3,26.7,7.2,4.9,79.6,1.3,6.3,0.7,0.04,0.05,0.56,14000
Virginia,2,31.8,9,5.4,77,1.4,6.4,0.7,0.01,0.06,0.58,13619
Virginia,1.46,34.38,4.21,5.35,81.38,1.5,6.86,0.7,0.01,0.15,0.54,14430
Virginia,2.68,28.68,6.73,5.04,79,1.58,6.95,0.7,0.07,0.01,0.62,14011
Virginia,2.1,34.5,10.5,5.2,75,1.4,7.2,0.7,0.01,0.21,0.53,13437
Virginia,3.3,42.9,21.7,4.5,64.6,1.2,7.3,0.7,0.01,0.13,0.57,11236
Virginia,4.1,29.2,6.9,5.2,78.4,1.5,7.3,0.7,0.02,0.11,0.6,13829
Virginia,2.4,34.2,4.9,5.5,80,1.7,7.3,0.7,0,0.05,0.6,14350
Virginia,4.6,23.1,6.2,5.1,79,1.4,7.5,0.7,0.01,0.06,0.68,13932
Virginia,2.2,34.5,6.8,5.3,77.6,1.6,8,0.7,0.01,0.16,0.5,13687
Virginia,3.12,32.75,14.16,5.2,70.58,1.27,8.07,0.7,0.03,0.24,0.53,12694
Virginia,2.7,23.8,19.2,4.4,66.3,1.2,8.2,0.7,0.02,0.13,0.54,11660
Virginia,4.6,27.3,8.5,5.1,74.6,1.2,9.9,0.7,0.02,0.66,0.03,13140
Virginia,3.2,32.7,16.4,4.7,67.8,1.1,10.3,0.7,0.01,0.25,0.49,12020
Virginia,6.2,32.2,7.6,5.6,74.4,1.4,10.3,0.7,0.04,0.07,0.6,13330
Virginia,6.4,31.2,2.8,5.7,78.4,1.5,10.9,0.7,0.02,0.03,0.64,13970
Virginia,1.71,28.44,4.64,5.02,82.39,1.39,5.87,0.69,0.02,0.07,0.6,14540
Virginia,1.82,33.13,4.83,5.27,80.3,1.43,7.48,0.69,0.05,0.07,0.57,14162
Virginia,3.3,34.18,5.45,5.42,78.89,1.55,8,0.69,0.01,0.04,0.64,14088
Virginia,4.09,31.36,3.46,5.46,80.55,1.65,8.19,0.69,0.03,0.08,0.58,14409
Virginia,3.55,28.61,14.34,5.08,70.1,1.48,8.31,0.69,0.04,0.01,0.64,12442
Virginia,2.89,35.27,4.93,5.37,78.57,1.56,8.88,0.69,0.02,0.15,0.52,13979
Virginia,1.19,23.46,2.75,4.87,86.13,1.57,4,0.68,0.05,0.05,0.58,15156
Virginia,2.02,28.01,5.98,5.05,80.88,1.36,6.01,0.68,0.04,0.02,0.61,14335
Virginia,4.33,10.24,22.02,3.51,66.99,0.76,6.04,0.68,0.01,0.38,0.29,11306
Virginia,1.57,31.27,3.07,5.29,83.16,1.68,6.12,0.68,0.01,0.05,0.62,14799
Virginia,1.55,29.54,8.42,5.03,77.81,1.55,6.51,0.68,0.05,0.04,0.59,13823
Virginia,1.21,35.14,4.32,5.33,81.42,1.56,6.69,0.68,0.01,0.11,0.56,14515
Virginia,1.66,32.85,7.27,5.12,78.34,1.34,7.25,0.68,0.02,0.06,0.6,13845
Virginia,9.41,28.6,5.69,5.11,68.95,1.44,18.13,0.68,0.01,0.04,0.63,11942
Virginia,1.41,29.15,7.38,4.97,79.66,1.57,5.75,0.67,0.07,0.03,0.57,14125
Virginia,2.49,37.66,3.05,5.6,81.12,1.74,7.82,0.67,0.01,0.07,0.59,14485
Virginia,5.11,32.92,8.32,5.35,72.58,1.42,11.66,0.67,0.06,0.03,0.58,12885
Virginia,1.45,18.05,3.64,4.29,85.76,1.17,4.48,0.66,0.09,0.11,0.46,14773
Virginia,3.52,28.24,6.54,5.09,78.9,1.54,7.25,0.66,0.01,0.03,0.61,13958
Virginia,2.2,28.51,15.74,4.59,70.08,1.21,7.72,0.66,0.07,0.12,0.47,12430
Virginia,3.81,34.49,1.82,5.64,82.25,1.55,8.08,0.66,0.03,0.04,0.59,14659
Virginia,1.82,36.73,4.15,5.37,80.03,1.62,8.17,0.66,0.03,0.09,0.54,14191
Virginia,3.38,32,2.57,5.44,80.91,1.54,8.88,0.66,0.03,0.09,0.54,14575
Virginia,3.19,34.76,9.25,5.27,74.2,1.59,9.03,0.66,0.01,0.19,0.46,13222
Virginia,1.53,17.67,4.37,4.32,84.99,1.16,4.51,0.65,0.06,0.14,0.45,14735
Virginia,1.86,29.69,5.36,5.08,80.84,1.58,6.49,0.65,0.02,0.01,0.62,14351
Virginia,3.2,27.93,6.49,5.14,78.77,1.59,7.36,0.65,0.03,0.02,0.6,13976
Virginia,3.8,32.77,3.66,5.47,79.84,1.59,8.79,0.65,0.03,0.04,0.58,14210
Virginia,2.18,27.35,18.19,4.66,68.6,1.5,6.44,0.64,0,0.1,0.54,12176
Virginia,1.32,24.56,20.43,4.11,68.48,1.23,5.12,0.63,0.01,0.08,0.54,12043
Virginia,2.84,31.06,10.14,5.1,74.83,1.47,7.83,0.63,0.04,0.03,0.56,13207
Virginia,1.4,33.73,5.66,5.27,79.86,1.57,7.02,0.62,0.01,0.03,0.58,14212
Virginia,2.88,33.18,3.18,5.55,80.99,1.76,7.9,0.62,0.02,0.15,0.45,14606
Virginia,2.95,32.44,5.64,5.31,78.13,1.37,8.93,0.62,0.01,0.11,0.5,13830
Virginia,1.65,23.6,5.28,4.96,83.91,1.52,3.72,0.61,0.03,0.08,0.5,14769
Virginia,0.95,22.81,20.67,4.22,68.48,1.21,4.81,0.61,0.04,0.1,0.47,11960
Virginia,2.33,31.73,2.4,5.47,83.34,1.61,6.57,0.61,0.01,0.04,0.56,14872
Virginia,2.2,28.9,15.67,4.81,70.82,1.41,6.68,0.61,0.03,0.04,0.54,12561
Virginia,2.05,32.25,6.63,5.2,78.73,1.46,7.37,0.61,0.03,0.02,0.56,14060
Virginia,16.46,26.16,3.79,5.5,62.05,1.25,26.8,0.61,0.01,0.11,0.49,10620
Virginia,0.9,15.6,7.5,4.3,83.6,1.1,2.9,0.6,0.01,0.19,0.45,14415
Virginia,1.57,17.98,5.47,4.37,84.79,1.13,3.64,0.6,0.05,0.09,0.46,14511
Virginia,1.9,20.9,9.6,4.6,79.5,1.2,4.6,0.6,0,0,0,13908
Virginia,2.4,20.7,2.4,4.7,85.9,1.4,5,0.6,0.01,0.05,0.53,14940
Virginia,1.8,25.8,16.6,4.6,71.6,1.4,5.1,0.6,0.01,0.19,0.45,12730
Virginia,2,20.3,6.5,4.5,81.9,1.4,5.1,0.6,0.02,0.08,0.48,14250
Virginia,3,21.6,3,4.9,85,1.4,5.1,0.6,0.01,0.08,0.51,14790
Virginia,1.76,23.43,18.27,4.4,69.99,1.2,5.54,0.6,0.03,0.04,0.53,12218
Virginia,1.1,28.6,10.4,4.9,77.2,1.3,5.6,0.6,0.01,0.08,0.52,13671
Virginia,1.8,29.2,12.2,4.9,75.2,1.3,5.8,0.6,0,0,0.5,13263
Virginia,3.1,19.5,8.3,4.6,79.2,1.4,5.9,0.6,0.01,0.05,0.54,13790
Virginia,1.7,23.2,29.3,4,59.1,1,6.1,0.6,0.01,0.03,0.51,10389
Virginia,1.6,28.1,16.1,4.6,71.3,1.3,6.1,0.6,0,0,0.5,12502
Virginia,2.7,25,3.3,5.1,83.4,1.4,6.1,0.6,0,0.06,0.58,14755
Virginia,1.2,33.6,2.9,5.3,83.7,1.4,6.2,0.6,0.02,0.1,0.46,15026
Virginia,1.63,27.46,4.93,4.97,81.6,1.64,6.26,0.6,0.03,0.01,0.56,14364
Virginia,3.6,23.5,9.4,4.8,77.5,1.4,6.3,0.6,0.02,0.17,0.45,13666
Virginia,1.3,35.2,6.3,5.7,79.2,1.7,6.5,0.6,0.02,0.06,0.49,14230
Virginia,1.8,32.9,4.4,5.3,81.7,1.4,6.6,0.6,0.02,0.08,0.48,14560
Virginia,1.5,36.3,7.2,5.2,78.8,1.5,6.7,0.6,0.01,0.14,0.43,13910
Virginia,2,31.7,6.3,5.1,79.7,1.5,6.7,0.6,0.01,0.1,0.51,14235
Virginia,1.3,31.1,14.5,5,71.6,1.5,6.8,0.6,0.02,0.13,0.44,12820
Virginia,1.2,31.3,13.8,4.7,72.7,1.4,6.8,0.6,0,0,0.5,12846
Virginia,3.3,32.6,3.6,5.4,81.8,1.5,7.1,0.6,0.01,0.13,0.45,14470
Virginia,3.6,23.3,28.2,4.1,58.5,1.1,7.4,0.6,0.01,0.19,0.44,10302
Virginia,2.9,30.4,6.5,5.1,78.9,1.5,7.4,0.6,0.07,0.05,0.48,13950
Virginia,4,25.6,13.4,4.8,72.1,1.4,7.7,0.6,0.01,0.12,0.46,12739
Virginia,2.8,34,8.3,5.2,76.7,1.5,7.7,0.6,0.03,0.06,0.46,13620
Virginia,3.1,30.1,3.8,5.5,80.7,1.6,7.8,0.6,0.02,0.15,0.4,14430
Virginia,3.4,28.8,15.8,4.9,69.2,1.4,8,0.6,0.01,0.16,0.4,12383
Virginia,2.8,35.3,3.1,5.5,81.2,1.5,8.2,0.6,0.01,0.14,0.42,14475
Virginia,2,30.5,12.5,4.7,72.6,1.3,8.3,0.6,0.01,0.14,0.46,12840
Virginia,2.9,33.2,8.2,5.3,75.9,1.5,8.5,0.6,0.05,0.12,0.45,13596
Virginia,2.9,34.6,5,5.4,78.9,1.6,8.5,0.6,0.01,0.12,0.52,13972
Virginia,3.3,34.1,6.6,5.3,77.1,1.6,8.8,0.6,0.03,0.09,0.46,13650
Virginia,2.3,37.9,4.5,5.1,79.2,1.6,9.1,0.6,0.05,0.06,0.5,14192
Virginia,6.4,18.9,6.5,4.7,77.3,1.5,9.4,0.6,0.02,0.17,0.43,13200
Virginia,3.5,33.5,6.8,5.2,76.3,1.6,9.5,0.6,0.01,0.13,0.43,13425
Virginia,5.5,31,5.5,5.5,77.2,1.6,9.7,0.6,0.01,0.08,0.54,13813
Virginia,3.4,36,4.6,5.6,77.8,1.5,10,0.6,0,0.04,0.54,14293
Virginia,2.5,34.78,8.55,5.25,75.12,1.68,8.81,0.59,0.02,0.12,0.45,13314
Virginia,1.34,27.06,19.63,4.53,68.14,1.29,5.83,0.58,0.04,0.08,0.46,12129
Virginia,1.6,34.02,8.09,5.06,77.36,1.55,7.35,0.58,0.01,0.04,0.52,13715
Virginia,2.65,35.46,2.1,5.44,82.43,1.51,7.94,0.58,0.01,0.07,0.5,14671
Virginia,2.4,33.48,5.87,5.28,79.33,1.39,7.56,0.57,0,0.02,0.55,14003
Virginia,2.95,34.3,4.63,5.31,79.37,1.59,8.53,0.57,0.02,0.07,0.48,14117
Virginia,1.56,20.3,4.2,4.56,85.24,1.17,4.27,0.56,0.04,0.05,0.47,14668
Virginia,2.02,23.15,10.83,4.64,77.07,1.38,5.52,0.56,0.04,0.03,0.49,13526
Virginia,1.94,28.48,3.68,5.06,83.6,1.39,5.71,0.56,0.03,0.04,0.49,14795
Virginia,1.07,35.8,16.1,4.88,70.41,1.31,6.74,0.56,0.02,0.03,0.51,12507
Virginia,1.88,38.11,8.92,5.3,75.81,1.4,8.01,0.56,0,0.02,0.54,13514
Virginia,1.54,19.75,25.08,3.99,64.17,1.06,5.15,0.55,0.05,0.1,0.4,11197
Virginia,6.93,30.45,3.55,5.65,78.37,1.48,10.4,0.55,0.01,0.03,0.51,13878
Virginia,17.74,27.56,4.83,5.44,61.73,1.4,26.06,0.54,0.02,0.02,0.5,10342
Virginia,1.59,34.81,4.6,5.4,80.78,1.37,7.3,0.53,0.02,0.03,0.49,14476
Virginia,1.46,34.71,3.57,5.39,81.66,1.48,7.39,0.51,0.03,0.05,0.43,14447
Virginia,3.34,34.52,2.44,5.47,80.46,1.56,9.56,0.51,0.01,0.02,0.48,14218
Virginia,13.39,24.84,6.21,5.33,67.9,1.28,18.77,0.51,0.02,0.01,0.48,11707
Virginia,0.9,27.8,3.9,5,85.3,1.4,3.9,0.5,0.01,0.09,0.41,15000
Virginia,1.9,22.7,4.1,4.9,84.6,1.3,4.6,0.5,0.01,0.09,0.39,14790
Virginia,0.9,28.4,12.6,4.8,75.9,1.2,5.1,0.5,0,0.04,0.45,13356
Virginia,1.9,26.4,13,4.7,75.4,1.3,5.2,0.5,0,0.05,0.44,13216
Virginia,1.9,20.8,7.6,4.5,81.1,1.1,5.2,0.5,0.02,0.04,0.44,13970
Virginia,1.3,32,6,5.2,81.7,1.3,5.2,0.5,0,0.03,0.5,14396
Virginia,1.7,25.1,8.3,4.8,79.8,1.3,5.3,0.5,0.04,0.09,0.41,13990
Virginia,1.6,31.5,6.1,5.1,81.5,1.4,5.4,0.5,0.02,0.04,0.46,14346
Virginia,2.2,26.1,2.5,5.1,85,1.3,5.6,0.5,0.01,0.06,0.42,14920
Virginia,1.4,31.8,8.3,5.1,78.8,1.4,5.9,0.5,0.01,0.11,0.41,13810
Virginia,2.02,22.9,24.59,4.12,63.64,1.17,5.98,0.5,0.02,0.03,0.45,11261
Virginia,2.6,22.6,29.6,4,58.2,1.2,6.5,0.5,0,0.1,0.3,10194
Virginia,1.3,38.2,4.1,5.6,81.1,1.7,7.1,0.5,0.02,0.08,0.45,14520
Virginia,1.4,32.6,9.5,5.1,76.3,1.4,7.2,0.5,0.01,0.08,0.43,13530
Virginia,3.6,28.7,3.8,5.2,81.8,1.3,7.4,0.5,0.01,0.06,0.47,14450
Virginia,2.5,34.5,8.1,5.1,77,1.4,7.9,0.5,0.02,0.09,0.42,13560
Virginia,3.9,32.2,2.1,5.8,81.3,1.6,8.8,0.5,0.02,0.18,0.34,14490
Virginia,2.71,27.83,27.85,4.16,57.44,1.06,8.99,0.5,0.03,0.02,0.45,10179
Virginia,13.17,22.67,11.95,4.96,59.96,1.25,21.38,0.5,0.01,0.05,0.44,9999
Virginia,13,25.2,10.6,4.5,59,1,24.4,0.5,0,0.08,0.39,9640
Virginia,5.57,10.86,17.77,3.68,70.27,0.79,7.03,0.46,0.02,0.1,0.34,11697
Virginia,15.74,27.28,3.53,5.43,63.5,1.12,25.96,0.46,0.02,0.02,0.42,10733
Virginia,3.27,14.34,27.6,3.25,62.71,0.74,5.27,0.43,0.02,0.13,0.28,10584
Virginia,2.5,32.2,3.8,5.1,82.2,1.1,7.3,0.4,0.02,0.02,0.4,14346
Virginia,11.5,33.5,4,5.8,71.4,1.2,17.2,0.4,0.03,0.05,0.33,12530
Virginia,1.43,8.8,14.68,3.3,78.26,0.77,2.65,0.34,0.01,0.02,0.31,13078
Virginia,4.2,9.21,26.59,2.85,62.86,0.64,6.73,0.33,0.02,0.02,0.29,10399
Virginia,0.91,10.96,25.22,3.22,67.25,0.71,3.3,0.3,0.02,0.01,0.27,11265
Washington,2.7,7.6,12,2.8,78.9,0.8,4.5,0.9,0.02,0.15,0.77,12799
Washington,5,17,22.9,4.3,62.2,1.9,8,0.7,0.01,0.26,0.43,10931
Washington,7.01,16.34,30.12,4.07,53.47,1.66,10.06,0.62,0.1,0.08,0.44,9418
Washington,11.8,18.4,25.9,3.8,47.8,1.8,20.1,0.6,0.01,0.15,0.41,7839
Washington,18.2,22,27.4,4.7,42.6,0.8,23.9,0.6,0.03,0.08,0.46,7129
Washington,12.21,30.09,28.54,4.58,44.07,1.14,21.11,0.56,0.01,0.02,0.53,7513
Washington,14.23,32.18,25.94,4.92,43.48,0.84,24.32,0.47,0.01,0.04,0.42,7446
Washington,3.54,23.17,30.2,4.27,54.24,1.84,8.99,0.46,0.01,0.02,0.43,9585
Washington,2.5,35.7,16.2,5.2,66.9,1.6,9.7,0.4,0.01,0.16,0.2,12118
Washington,6.3,29.6,19.3,4.9,56.7,1.2,17.3,0.4,0.01,0.25,0.15,9950
Washington,19.3,32.9,14.5,5.7,48.1,0.8,30.5,0.4,0.01,0.09,0.26,8319
Washington,15.35,21.82,29.09,4.06,41.41,1.43,23.69,0.32,0.01,0.03,0.28,6680
Washington,12,27.5,21.2,5.1,50.6,1.1,21.7,0.3,0.01,0.19,0.13,8726
Washington,30.5,23.9,17.7,5.6,35.3,1.1,40.2,0.2,0.01,0.14,0.04,5510
West virgina,2.7,36.8,20.9,4.8,58.3,1,8.2,6.8,0,0,0,10697
West virgina,1.5,35.1,16.4,5,65.6,0.9,5.8,6.3,0,0,0,12210
West virgina,3,22,16.9,4.2,67.9,1.1,3.8,6.1,0,0,0,12260
West virgina,2.81,38.27,16.35,4.87,61.03,1.15,11.19,5.39,0.3,3.55,1.53,11392
West virgina,1.5,39.8,10,5.4,75.2,1.3,2.9,5.2,0,0,0,13168
West virgina,3.3,35.5,18,4.8,62.8,1.2,8,5.2,0,0,0,11594
West virgina,3,37.9,11.4,5.3,69.3,1.2,7.9,5,0,0,0,12679
West virgina,3,37.1,9.4,5.3,72.4,1.3,6.8,4.8,0,0,0,13278
West virgina,2.1,32.6,13.2,5.1,70,1.4,5.8,4.5,0,0,0,12740
West virgina,2.4,39.3,9.5,5.5,72,1.3,7.4,4.4,0,0,0,13096
West virgina,0.63,30.13,10.71,4.84,74.97,1.42,4.04,4.02,0.07,0.75,3.2,13629
West virgina,3.5,38.1,10.7,5.3,71.6,1.3,7.1,4,0,0,0,13101
